video_id,group_id,Question,Answer Options,Correct Answer
OP06-R05-Cheeseburger,"OP06-R05-Cheeseburger-135895-137145_1282.png
OP06-R05-Cheeseburger-139430-141430_1331.png
OP06-R05-Cheeseburger-142150-143850_1386.png
OP06-R05-Cheeseburger-154170-159410_1487.png
OP06-R05-Cheeseburger-165630-168030_1597.png
OP06-R05-Cheeseburger-179886-180956_1647.png
OP06-R05-Cheeseburger-184190-186480_1696.png
OP06-R05-Cheeseburger-187590-188690_1746.png
OP06-R05-Cheeseburger-189130-193550_1826.png",Where is the tomato relative to your gaze when you take it from the fridge?,"A: The tomato is on the right side of the fridge, slightly below your current fixation.
B: The tomato is in the middle of the fridge, directly in line with your current fixation.
C: The tomato is on the left side of the fridge, above your current fixation.
D: The tomato is on the bottom shelf of the fridge, far from your current fixation.
E: The tomato is on the right side of the fridge, above and to the right of your current fixation.",A
OP06-R06-GreekSalad,"OP06-R06-GreekSalad-380180-382230_7426.png
OP06-R06-GreekSalad-382695-383405_7467.png
OP06-R06-GreekSalad-385060-387480_7514.png
OP06-R06-GreekSalad-387740-390030_7583.png
OP06-R06-GreekSalad-390150-393290_7662.png
OP06-R06-GreekSalad-398380-399850_7729.png
OP06-R06-GreekSalad-400355-403315_7794.png
OP06-R06-GreekSalad-403365-408295_7910.png
OP06-R06-GreekSalad-408330-411835_8034.png","Where is the object you focused on the most while pouring condiments into the salad, relative to the other objects on the countertop?","A: The object I focused on the most is the condiment container, which is located directly above the salad bowl and slightly to the left of the spoon.
B: The object I focused on the most is the oil container, which is positioned near the wall, to the right of the white bowls.
C: The object I focused on the most is the salad bowl, which is in front of me and surrounded by various condiment containers.
D: The object I focused on the most is the spoon, which is placed on a plate to the right of the salad bowl.
E: The object I focused on the most is the cutting board, which is behind the salad bowl and to the left of the white bowls.",C
OP06-R06-GreekSalad,"OP06-R06-GreekSalad-244550-245510_4318.png
OP06-R06-GreekSalad-246930-264110_4581.png
OP06-R06-GreekSalad-264310-265010_4839.png
OP06-R06-GreekSalad-265600-269050_4900.png
OP06-R06-GreekSalad-271865-272465_4960.png
OP06-R06-GreekSalad-274110-289850_5198.png
OP06-R06-GreekSalad-296070-297720_5451.png
OP06-R06-GreekSalad-298475-300565_5507.png
OP06-R06-GreekSalad-301200-305080_5594.png",Where is the object you focused on while taking the cheese container from the fridge relative to other objects in the fridge?,"A: The cheese container is near the bottom shelf, to the left of the bottle of mustard and below the ketchup bottle.
B: The cheese container is on the middle shelf, to the right of the ketchup bottle and above the mustard bottle.
C: The cheese container is on the top shelf, to the left of the ketchup bottle and next to the mustard bottle.
D: The cheese container is on the door shelf, to the right of the ketchup bottle and below the mustard bottle.
E: The cheese container is on the middle shelf, to the left of the ketchup bottle and above the mustard bottle.",B
OP06-R07-Pizza,"OP06-R07-Pizza-514097-516137_10776.png
OP06-R07-Pizza-516177-519167_10851.png
OP06-R07-Pizza-520662-525292_10963.png
OP06-R07-Pizza-525310-533090_11143.png
OP06-R07-Pizza-536330-539120_11296.png
OP06-R07-Pizza-539135-544275_11411.png
OP06-R07-Pizza-546820-550330_11537.png
OP06-R07-Pizza-550345-555965_11669.png
OP06-R07-Pizza-556655-558775_11782.png",Where is the cheese container relative to your gaze fixation when you take cheese for the first time?,"A: The cheese container is on the countertop, directly in front of my initial gaze fixation.
B: The cheese container is to the left of my initial gaze fixation, near the pizza crusts.
C: The cheese container is to the right of my initial gaze fixation, next to the plate with vegetables.
D: The cheese container is behind my initial gaze fixation, near the bottles.
E: The cheese container is below my initial gaze fixation, close to the cutting board.",A
OP06-R07-Pizza,"OP06-R07-Pizza-420325-422535_8569.png
OP06-R07-Pizza-422540-439300_8844.png
OP06-R07-Pizza-439320-443150_9143.png
OP06-R07-Pizza-443205-444535_9219.png
OP06-R07-Pizza-445520-456930_9404.png
OP06-R07-Pizza-457445-459185_9595.png
OP06-R07-Pizza-458265-459095_9634.png
OP06-R07-Pizza-459090-471830_9830.png
OP06-R07-Pizza-471850-472840_10029.png",Where is the eating utensil you used to spread the condiment located relative to your gaze and the pizza?,"A: The eating utensil is on the plate, directly in front of my current gaze and slightly to the left of the pizza.
B: The eating utensil is on the countertop, behind my current gaze and to the right of the pizza.
C: The eating utensil is on the plate, below my current gaze and to the right of the pizza.
D: The eating utensil is on the plate, above my current gaze and to the left of the pizza.
E: The eating utensil is on the plate, in front of my current gaze and slightly to the right of the pizza.",E
P01-R01-PastaSalad,"P01-R01-PastaSalad-96396-100523_1007.png
P01-R01-PastaSalad-102068-103522_1089.png
P01-R01-PastaSalad-105649-110102_1175.png
P01-R01-PastaSalad-111502-114109_1278.png
P01-R01-PastaSalad-117400-123953_1410.png
P01-R01-PastaSalad-125144-126602_1526.png
P01-R01-PastaSalad-126691-128611_1576.png
P01-R01-PastaSalad-128675-135688_1706.png
P01-R01-PastaSalad-137011-138201_1826.png","Where is the pasta container relative to your gaze when you take it, and what object is it near?","A: The pasta container is on the countertop, to the right of your current fixation and near the microwave.
B: The pasta container is in the cabinet, above your current fixation and next to the recipe paper.
C: The pasta container is on the countertop, to the left of your current fixation and near the sink.
D: The pasta container is on the countertop, directly under your current fixation and near the recipe paper.
E: The pasta container is on the countertop, to the right of your current fixation and near the recipe paper.",E
P01-R01-PastaSalad,"P01-R01-PastaSalad-782759-794948_16090.png
P01-R01-PastaSalad-795222-822506_16659.png
P01-R01-PastaSalad-830199-833449_17101.png
P01-R01-PastaSalad-834131-845622_17314.png
P01-R01-PastaSalad-845766-853523_17592.png
P01-R01-PastaSalad-855871-867182_17868.png
P01-R01-PastaSalad-868216-869304_18048.png
P01-R01-PastaSalad-869533-872257_18104.png
P01-R01-PastaSalad-872313-873493_18162.png","Where is the object you focused on the most while mixing pasta, and what is its relative position to the cooking utensil?","A: The pasta is in the pan, directly below your gaze, with the cooking utensil positioned above it.
B: The pasta is in the bowl, to the left of your gaze, with the cooking utensil placed beside it.
C: The pasta is in the pan, slightly to the right of your gaze, with the cooking utensil held in your hand.
D: The pasta is in the pot, behind your gaze, with the cooking utensil resting on the countertop.
E: The pasta is in the pan, in front of your gaze, with the cooking utensil hanging from the wall.",C
P01-R02-TurkeySandwich,"P01-R02-TurkeySandwich-146332-148201_1648.png
P01-R02-TurkeySandwich-148225-149149_1690.png
P01-R02-TurkeySandwich-153046-156065_1748.png
P01-R02-TurkeySandwich-156100-157327_1810.png
P01-R02-TurkeySandwich-157748-159561_1856.png
P01-R02-TurkeySandwich-163102-164151_1898.png
P01-R02-TurkeySandwich-164172-165751_1938.png
P01-R02-TurkeySandwich-168251-169071_1974.png
P01-R02-TurkeySandwich-171516-172185_1997.png",Where is the tomato relative to your gaze when you put it in the fridge?,"A: The tomato is on the countertop, to the left of your current fixation.
B: The tomato is inside the fridge, directly below your current fixation.
C: The tomato is inside the fridge, to the right of your current fixation.
D: The tomato is on the countertop, in front of your current fixation.
E: The tomato is inside the fridge, to the left of a can of soda and your current fixation.",C
P01-R02-TurkeySandwich,"P01-R02-TurkeySandwich-418599-419968_7307.png
P01-R02-TurkeySandwich-419974-421307_7348.png
P01-R02-TurkeySandwich-421307-422509_7386.png
P01-R02-TurkeySandwich-422551-424289_7430.png
P01-R02-TurkeySandwich-424313-425420_7472.png
P01-R02-TurkeySandwich-425449-426807_7509.png
P01-R02-TurkeySandwich-429862-430850_7545.png
P01-R02-TurkeySandwich-438666-440702_7590.png
P01-R02-TurkeySandwich-442892-445249_7655.png",Where is the tomato relative to the lettuce that you focused on during the sequence?,"A: The tomato is on the plate, to the left of the lettuce that I looked at for the longest time.
B: The tomato is in the sink, behind the lettuce that I focused on.
C: The tomato is on the countertop, to the right of the lettuce that I looked at.
D: The tomato is on the plate, in front of the lettuce that I focused on.
E: The tomato is on the plate, to the right of the lettuce that I looked at for the longest time.",E
P02-R01-PastaSalad,"P02-R01-PastaSalad-1126122-1127780_16238.png
P02-R01-PastaSalad-1128823-1130280_16284.png
P02-R01-PastaSalad-1131951-1133323_16326.png
P02-R01-PastaSalad-1136552-1144195_16457.png
P02-R01-PastaSalad-1148259-1151330_16612.png
P02-R01-PastaSalad-1155094-1161938_16756.png
P02-R01-PastaSalad-1177244-1189588_17033.png
P02-R01-PastaSalad-1200973-1208162_17316.png
P02-R01-PastaSalad-1212253-1223581_17583.png",Where is the bowl of vegetables relative to the object you focused on while mixing the salad?,"A: The bowl of vegetables is on the countertop, to the left of the object you focused on while mixing the salad.
B: The bowl of vegetables is on the countertop, in front of the object you focused on while mixing the salad.
C: The bowl of vegetables is on the countertop, behind the object you focused on while mixing the salad.
D: The bowl of vegetables is on the countertop, to the right of the object you focused on while mixing the salad.
E: The bowl of vegetables is on the countertop, next to the plate and to the left of the object you focused on while mixing the salad.",D
P02-R01-PastaSalad,"P02-R01-PastaSalad-535822-536556_7836.png
P02-R01-PastaSalad-538239-540722_7885.png
P02-R01-PastaSalad-543876-544677_7934.png
P02-R01-PastaSalad-544776-545609_7960.png
P02-R01-PastaSalad-545759-547559_7999.png
P02-R01-PastaSalad-547762-549062_8045.png
P02-R01-PastaSalad-549229-550612_8085.png
P02-R01-PastaSalad-550753-551853_8122.png
P02-R01-PastaSalad-551936-552770_8151.png",Where is the carrot you are currently cutting located relative to your gaze and other objects in the scene?,"A: The carrot is on the left side of the bowl, directly under your current gaze.
B: The carrot is near the center of the bowl, slightly to the right of your current gaze and next to a piece of cucumber.
C: The carrot is at the bottom of the bowl, far from your current gaze and next to a potato.
D: The carrot is on the right side of the bowl, above your current gaze and next to a piece of onion.
E: The carrot is in the middle of the bowl, aligned with your current gaze and surrounded by other chopped vegetables.",B
P02-R03-BaconAndEggs,"P02-R03-BaconAndEggs-1282674-1284701_21821.png
P02-R03-BaconAndEggs-1284728-1285890_21869.png
P02-R03-BaconAndEggs-1287444-1300147_22070.png
P02-R03-BaconAndEggs-1301322-1302673_22274.png
P02-R03-BaconAndEggs-1304848-1307416_22332.png
P02-R03-BaconAndEggs-1309227-1310416_22388.png
P02-R03-BaconAndEggs-1310483-1312240_22432.png
P02-R03-BaconAndEggs-1312591-1315293_22497.png
P02-R03-BaconAndEggs-1317631-1319172_22559.png","Where is the object you focused on the most while moving around the bacon, and what is its relative position to the cooking utensil?","A: The bacon container is on the countertop, to the left of the cooking utensil.
B: The bacon container is in the fridge, below the cooking utensil.
C: The bacon container is on the countertop, to the right of the cooking utensil.
D: The bacon container is on the stove, next to the cooking utensil.
E: The bacon container is on the countertop, behind the cooking utensil.",C
P02-R03-BaconAndEggs,"P02-R03-BaconAndEggs-164834-167266_1320.png
P02-R03-BaconAndEggs-169955-171496_1378.png
P02-R03-BaconAndEggs-174063-175279_1419.png
P02-R03-BaconAndEggs-175576-177522_1466.png
P02-R03-BaconAndEggs-177563-179238_1520.png
P02-R03-BaconAndEggs-180576-181765_1563.png
P02-R03-BaconAndEggs-184508-188075_1633.png
P02-R03-BaconAndEggs-188142-190953_1725.png
P02-R03-BaconAndEggs-191074-192263_1784.png","Where is the egg relative to the object you focused on for the longest time, and what is its position in the fridge?","A: The egg is below the cheese container, which was the object of your longest fixation, and it is located in the middle shelf of the fridge.
B: The egg is next to the bread container, which was the object of your longest fixation, and it is located in the top shelf of the fridge.
C: The egg is above the cheese container, which was the object of your longest fixation, and it is located in the bottom shelf of the fridge.
D: The egg is inside the egg container, which was the object of your longest fixation, and it is located in the middle shelf of the fridge.
E: The egg is beside the soda can, which was the object of your longest fixation, and it is located in the door shelf of the fridge.",D
P02-R04-ContinentalBreakfast,"P02-R04-ContinentalBreakfast-468282-472003_9092.png
P02-R04-ContinentalBreakfast-472658-475913_9195.png
P02-R04-ContinentalBreakfast-480563-483924_9292.png
P02-R04-ContinentalBreakfast-484207-491880_9453.png
P02-R04-ContinentalBreakfast-495784-497712_9593.png
P02-R04-ContinentalBreakfast-499259-501494_9654.png
P02-R04-ContinentalBreakfast-501494-503848_9721.png
P02-R04-ContinentalBreakfast-507312-508932_9780.png
P02-R04-ContinentalBreakfast-508748-510115_9825.png","Where is the condiment container I focused on before putting it in the fridge, relative to my gaze and other objects?","A: The condiment container is on the countertop, directly under my gaze and to the left of the sandwich.
B: The condiment container is near the edge of the countertop, behind my current fixation and next to the bottle.
C: The condiment container is on the countertop, to the right of my current fixation and beside the paper towel.
D: The condiment container is on the countertop, in front of my current fixation and close to the plate with donuts.
E: The condiment container is on the countertop, to the left of my current fixation and near the stove.",C
P02-R04-ContinentalBreakfast,"P02-R04-ContinentalBreakfast-405010-409659_7583.png
P02-R04-ContinentalBreakfast-411143-412628_7673.png
P02-R04-ContinentalBreakfast-413709-416295_7733.png
P02-R04-ContinentalBreakfast-417487-420879_7821.png
P02-R04-ContinentalBreakfast-426064-438209_8047.png
P02-R04-ContinentalBreakfast-438209-441081_8265.png
P02-R04-ContinentalBreakfast-441113-448525_8415.png
P02-R04-ContinentalBreakfast-448525-465261_8765.png
P02-R04-ContinentalBreakfast-465261-466282_9022.png",Where is the object you focused on while spreading the condiment relative to the bread and the countertop?,"A: The object I focused on is the knife, which is above the bread and slightly to the left of the countertop.
B: The object I focused on is the jar of condiment, which is below the bread and near the edge of the countertop.
C: The object I focused on is the knife, which is beside the bread and closer to the center of the countertop.
D: The object I focused on is the bread, which is directly under my gaze and centered on the countertop.
E: The object I focused on is the knife, which is to the right of the bread and closer to the edge of the countertop.",C
P02-R05-Cheeseburger,"P02-R05-Cheeseburger-169545-170065_2368.png
P02-R05-Cheeseburger-170090-172150_2406.png
P02-R05-Cheeseburger-173640-176800_2483.png
P02-R05-Cheeseburger-176765-178255_2551.png
P02-R05-Cheeseburger-178255-179625_2593.png
P02-R05-Cheeseburger-179625-180565_2627.png
P02-R05-Cheeseburger-180560-183050_2678.png
P02-R05-Cheeseburger-183060-185340_2748.png
P02-R05-Cheeseburger-185345-187175_2809.png",Where is the bread container relative to your gaze when you inspect and read it after taking it from the fridge?,"A: The bread container is directly in front of my gaze, slightly to the left as I inspect it.
B: The bread container is below my current fixation point, near the bottom shelf of the fridge.
C: The bread container is above my current fixation point, on the top shelf of the fridge.
D: The bread container is to the right of my current fixation, next to the olive container.
E: The bread container is directly in front of my gaze, slightly to the right as I inspect it.",E
P02-R05-Cheeseburger,"P02-R05-Cheeseburger-927800-928550_20422.png
P02-R05-Cheeseburger-928545-931445_20476.png
P02-R05-Cheeseburger-931430-932330_20532.png
P02-R05-Cheeseburger-935685-937395_20571.png
P02-R05-Cheeseburger-937405-942225_20667.png
P02-R05-Cheeseburger-942230-945030_20777.png
P02-R05-Cheeseburger-945035-947015_20848.png
P02-R05-Cheeseburger-947015-950915_20934.png
P02-R05-Cheeseburger-950900-952750_21018.png",Where is the plate you focused on while washing it located relative to the faucet and your gaze direction?,"A: The plate is in the sink, directly under the stream of water from the faucet, and slightly to the left of your current fixation.
B: The plate is in the sink, near the edge opposite the faucet, and to the right of your current fixation.
C: The plate is in the sink, positioned under the stream of water from the faucet, and aligned with your current fixation.
D: The plate is in the sink, near the drain, and below your current fixation.
E: The plate is in the sink, near the faucet but not under the stream of water, and to the left of your current fixation.",C
P02-R06-GreekSalad,"P02-R06-GreekSalad-195766-196416_2213.png
P02-R06-GreekSalad-196836-197416_2231.png
P02-R06-GreekSalad-197641-198371_2250.png
P02-R06-GreekSalad-198601-200041_2282.png
P02-R06-GreekSalad-200246-200956_2313.png
P02-R06-GreekSalad-201256-201956_2334.png
P02-R06-GreekSalad-202131-202631_2352.png
P02-R06-GreekSalad-202886-203486_2369.png
P02-R06-GreekSalad-203801-204351_2386.png",Where is the cucumber slice you are currently looking at located relative to the other objects on the cutting board?,"A: The cucumber slice is near the bottom left of the cutting board, below the tomatoes and slightly to the left of your current fixation.
B: The cucumber slice is in the center of the cutting board, surrounded by tomatoes and directly under your current fixation.
C: The cucumber slice is near the top right of the cutting board, above the tomatoes and to the right of your current fixation.
D: The cucumber slice is near the bottom right of the cutting board, next to the tomatoes and slightly to the right of your current fixation.
E: The cucumber slice is near the bottom left of the cutting board, below the tomatoes and slightly to the right of your current fixation.",A
P02-R06-GreekSalad,"P02-R06-GreekSalad-505775-506605_6528.png
P02-R06-GreekSalad-510485-512025_6563.png
P02-R06-GreekSalad-515270-516700_6607.png
P02-R06-GreekSalad-516850-519540_6667.png
P02-R06-GreekSalad-519580-520700_6722.png
P02-R06-GreekSalad-521015-522345_6759.png
P02-R06-GreekSalad-531705-533085_6800.png
P02-R06-GreekSalad-539910-545200_6897.png
P02-R06-GreekSalad-548150-551240_7019.png",Where is the object you focused on while pouring oil into the salad container relative to the bowl?,"A: The oil container is in front of the bowl, slightly to the left of your current fixation.
B: The oil container is behind the bowl, directly under your current fixation.
C: The oil container is next to the bowl, to the right of your current fixation.
D: The oil container is inside the bowl, aligned with your current fixation.
E: The oil container is beside the bowl, to the left of your current fixation.",C
P03-R01-PastaSalad,"P03-R01-PastaSalad-501411-503234_7919.png
P03-R01-PastaSalad-503411-510293_8046.png
P03-R01-PastaSalad-514822-515705_8159.png
P03-R01-PastaSalad-517881-518411_8181.png
P03-R01-PastaSalad-520234-521352_8205.png
P03-R01-PastaSalad-521352-522528_8240.png
P03-R01-PastaSalad-522528-523117_8267.png
P03-R01-PastaSalad-524705-527646_8319.png
P03-R01-PastaSalad-527705-528587_8377.png",Where is the strainer relative to the paper towel you focused on while drying it?,"A: The strainer is on the countertop, to the left of the paper towel you focused on for drying.
B: The strainer is in your hand, positioned below the paper towel you focused on for drying.
C: The strainer is on the floor, far from the paper towel you focused on for drying.
D: The strainer is on the countertop, to the right of the paper towel you focused on for drying.
E: The strainer is inside the sink, next to the paper towel you focused on for drying.",B
P03-R01-PastaSalad,"P03-R01-PastaSalad-282705-283823_2992.png
P03-R01-PastaSalad-284234-284940_3019.png
P03-R01-PastaSalad-286764-288352_3054.png
P03-R01-PastaSalad-289999-291411_3099.png
P03-R01-PastaSalad-291529-293823_3153.png
P03-R01-PastaSalad-298999-300411_3208.png
P03-R01-PastaSalad-305999-314823_3357.png
P03-R01-PastaSalad-317058-318411_3505.png
P03-R01-PastaSalad-321117-322941_3552.png",Where is the tomato container relative to the position of your gaze when you put it in the fridge?,"A: The tomato container is on the top shelf, directly in front of my current fixation.
B: The tomato container is on the middle shelf, to the left of my current fixation.
C: The tomato container is on the bottom shelf, to the right of my current fixation.
D: The tomato container is on the door shelf, behind my current fixation.
E: The tomato container is on the middle shelf, slightly below and to the left of my current fixation.",E
P04-R01-PastaSalad,"P04-R01-PastaSalad-285496-286961_3198.png
P04-R01-PastaSalad-287344-292433_3294.png
P04-R01-PastaSalad-294360-298048_3422.png
P04-R01-PastaSalad-301608-302920_3497.png
P04-R01-PastaSalad-306945-310391_3567.png
P04-R01-PastaSalad-311258-314002_3658.png
P04-R01-PastaSalad-316235-323515_3803.png
P04-R01-PastaSalad-326224-334281_4025.png
P04-R01-PastaSalad-334281-334818_4150.png","Where is the object you focused on the most during the process of pouring pasta into the cup, and what is its relative position to the other objects in the scene?","A: The Mueller's Ronzies box, which is held above the countertop, directly over the measuring cup.
B: The measuring cup, placed on the countertop, below the Mueller's Ronzies box.
C: The kitchen cabinet, located behind the Mueller's Ronzies box and the measuring cup.
D: The bottle of seasoning, positioned to the left of the measuring cup and slightly behind it.
E: The plate, situated on the countertop, to the right of the measuring cup.",A
P04-R01-PastaSalad,"P04-R01-PastaSalad-1595853-1596997_27833.png
P04-R01-PastaSalad-1607507-1610473_27893.png
P04-R01-PastaSalad-1618745-1621993_27985.png
P04-R01-PastaSalad-1626935-1629823_28075.png
P04-R01-PastaSalad-1638009-1642865_28188.png
P04-R01-PastaSalad-1646736-1648479_28284.png
P04-R01-PastaSalad-1651057-1655154_28370.png
P04-R01-PastaSalad-1658090-1660100_28460.png
P04-R01-PastaSalad-1660100-1667300_28594.png","Where is the condiment container you focused on while pouring it into the salad, relative to the other objects on the countertop?","A: The condiment container is near the edge of the countertop, to the left of the bowl and in front of my current fixation.
B: The condiment container is on the countertop, behind the bowl and slightly to the right of my current fixation.
C: The condiment container is on the countertop, to the right of the bowl and directly under my current fixation.
D: The condiment container is on the countertop, in front of the bowl and to the left of my current fixation.
E: The condiment container is on the countertop, to the left of the bowl and slightly behind my current fixation.",C
P04-R05-Cheeseburger,"P04-R05-Cheeseburger-774122-777282_6921.png
P04-R05-Cheeseburger-779305-780113_6979.png
P04-R05-Cheeseburger-780113-783857_7047.png
P04-R05-Cheeseburger-784704-785393_7112.png
P04-R05-Cheeseburger-786137-789178_7167.png
P04-R05-Cheeseburger-794699-795683_7227.png
P04-R05-Cheeseburger-796234-813529_7491.png
P04-R05-Cheeseburger-815272-816351_7757.png
P04-R05-Cheeseburger-823980-829341_7851.png",Where is the bread container located relative to your gaze when you open it for the second time?,"A: The bread container is on the countertop, directly in front of my current fixation.
B: The bread container is on the countertop, slightly to the left of my current fixation.
C: The bread container is on the countertop, to the right and below my current fixation.
D: The bread container is inside the cabinet, above my current fixation.
E: The bread container is on the countertop, to the right and above my current fixation.",C
P04-R05-Cheeseburger,"P04-R05-Cheeseburger-454528-455064_3517.png
P04-R05-Cheeseburger-465584-468831_3572.png
P04-R05-Cheeseburger-470463-471950_3640.png
P04-R05-Cheeseburger-471982-474172_3694.png
P04-R05-Cheeseburger-474258-474962_3737.png
P04-R05-Cheeseburger-481340-482492_3764.png
P04-R05-Cheeseburger-483725-484501_3793.png
P04-R05-Cheeseburger-484725-490381_3888.png
P04-R05-Cheeseburger-492389-494438_4000.png",Where is the onion relative to the object you focused on while moving around it?,"A: The onion is on the countertop, to the left of the object you focused on.
B: The onion is on the floor, in front of the object you focused on.
C: The onion is on the countertop, behind the object you focused on.
D: The onion is on the countertop, to the right of the object you focused on.
E: The onion is on the countertop, next to the drawer handle and to the left of the object you focused on.",E
P04-R06-GreekSalad,"P04-R06-GreekSalad-1023600-1024590_21101.png
P04-R06-GreekSalad-1024590-1026500_21143.png
P04-R06-GreekSalad-1026500-1030310_21226.png
P04-R06-GreekSalad-1030310-1032850_21319.png
P04-R06-GreekSalad-1033660-1039180_21437.png
P04-R06-GreekSalad-1046940-1049300_21552.png
P04-R06-GreekSalad-1049310-1054640_21665.png
P04-R06-GreekSalad-1054640-1056000_21763.png
P04-R06-GreekSalad-1057190-1058460_21802.png",Where is the seasoning container relative to your gaze as you pour it into the salad?,"A: The seasoning container is directly in front of my gaze, slightly to the left.
B: The seasoning container is below my gaze, near the edge of the countertop.
C: The seasoning container is above my gaze, on the shelf behind me.
D: The seasoning container is to the right of my gaze, closer to the stove.
E: The seasoning container is in line with my gaze, positioned over the salad.",E
P04-R06-GreekSalad,"P04-R06-GreekSalad-819130-820300_16677.png
P04-R06-GreekSalad-820300-825710_16774.png
P04-R06-GreekSalad-825720-827280_16875.png
P04-R06-GreekSalad-827280-832350_16972.png
P04-R06-GreekSalad-832350-834660_17079.png
P04-R06-GreekSalad-836000-837040_17128.png
P04-R06-GreekSalad-838630-839580_17157.png
P04-R06-GreekSalad-839580-841170_17195.png
P04-R06-GreekSalad-844210-855340_17380.png",Where is the olive container relative to your gaze and other objects on the countertop when you are transferring olives?,"A: The olive container is to the left of your current fixation, near the cutting board.
B: The olive container is in front of your current fixation, between the cutting board and a bottle of sauce.
C: The olive container is to the right of your current fixation, next to the cutting board.
D: The olive container is behind your current fixation, closer to the wall.
E: The olive container is to the left of your current fixation, next to a glass jar.",B
P05-R01-PastaSalad,"P05-R01-PastaSalad-1074874-1078416_16172.png
P05-R01-PastaSalad-1078416-1079546_16242.png
P05-R01-PastaSalad-1087378-1093795_16353.png
P05-R01-PastaSalad-1099388-1107012_16556.png
P05-R01-PastaSalad-1109883-1111763_16694.png
P05-R01-PastaSalad-1116426-1118939_16759.png
P05-R01-PastaSalad-1120066-1137850_17052.png
P05-R01-PastaSalad-1143500-1144984_17330.png
P05-R01-PastaSalad-1146132-1147413_17371.png",Where is the pot relative to your gaze when you are operating the stove?,"A: The pot is on the left side of the stove, directly in front of my current fixation.
B: The pot is on the right side of the stove, slightly behind my current fixation.
C: The pot is on the back burner of the stove, to the right of my current fixation.
D: The pot is on the front burner of the stove, directly under my current fixation.
E: The pot is on the back burner of the stove, to the left of my current fixation.",D
P05-R01-PastaSalad,"P05-R01-PastaSalad-1372024-1374888_21721.png
P05-R01-PastaSalad-1374888-1386721_21935.png
P05-R01-PastaSalad-1401341-1411701_22256.png
P05-R01-PastaSalad-1414803-1420444_22487.png
P05-R01-PastaSalad-1421317-1422805_22591.png
P05-R01-PastaSalad-1423261-1424862_22637.png
P05-R01-PastaSalad-1424862-1425920_22677.png
P05-R01-PastaSalad-1448055-1449463_22714.png
P05-R01-PastaSalad-1456841-1460154_22783.png",Where is the cutting board relative to your gaze as you wash it under the running water?,"A: The cutting board is in the sink, directly below my current fixation.
B: The cutting board is on the countertop, to the right of my current fixation.
C: The cutting board is in the sink, to the left of my current fixation.
D: The cutting board is on the countertop, in front of my current fixation.
E: The cutting board is in the sink, slightly to the right and below my current fixation.",E
P05-R02-TurkeySandwich,"P05-R02-TurkeySandwich-345874-347523_4428.png
P05-R02-TurkeySandwich-352698-355715_4497.png
P05-R02-TurkeySandwich-355825-356922_4558.png
P05-R02-TurkeySandwich-357284-363891_4671.png
P05-R02-TurkeySandwich-363957-365693_4794.png
P05-R02-TurkeySandwich-365780-366684_4834.png
P05-R02-TurkeySandwich-366723-369940_4894.png
P05-R02-TurkeySandwich-371083-374602_4992.png
P05-R02-TurkeySandwich-378972-380108_5060.png",Where is the condiment container you took from the fridge located relative to your gaze and other objects in the scene?,"A: The condiment container is on the countertop, directly below your current fixation point.
B: The condiment container is on the countertop, to the left of the bread container and slightly above your current fixation point.
C: The condiment container is on the countertop, to the right of the olive container and aligned with your current fixation point.
D: The condiment container is on the countertop, to the right of the tomato container and slightly below your current fixation point.
E: The condiment container is on the countertop, to the left of the plate and slightly above your current fixation point.",C
P05-R02-TurkeySandwich,"P05-R02-TurkeySandwich-131064-147623_1139.png
P05-R02-TurkeySandwich-149440-155376_1464.png
P05-R02-TurkeySandwich-158159-168942_1707.png
P05-R02-TurkeySandwich-170408-174471_1924.png
P05-R02-TurkeySandwich-174471-177055_2022.png
P05-R02-TurkeySandwich-179102-185135_2147.png
P05-R02-TurkeySandwich-185528-189146_2287.png
P05-R02-TurkeySandwich-191154-192832_2365.png
P05-R02-TurkeySandwich-192832-193999_2408.png",Where is the tomato container relative to my gaze direction when I put it in the fridge?,"A: The tomato container is on the top shelf of the fridge, to the left of my current fixation.
B: The tomato container is on the middle shelf of the fridge, directly in front of my current fixation.
C: The tomato container is on the bottom shelf of the fridge, to the right of my current fixation.
D: The tomato container is on the door shelf of the fridge, behind my current fixation.
E: The tomato container is on the middle shelf of the fridge, to the left of the milk carton and my current fixation.",C
P06-R01-PastaSalad,"P06-R01-PastaSalad-307357-316256_2785.png
P06-R01-PastaSalad-320668-322751_2945.png
P06-R01-PastaSalad-323541-324779_2995.png
P06-R01-PastaSalad-325027-326770_3040.png
P06-R01-PastaSalad-326862-329220_3100.png
P06-R01-PastaSalad-339458-345999_3229.png
P06-R01-PastaSalad-350412-352733_3358.png
P06-R01-PastaSalad-357742-359687_3420.png
P06-R01-PastaSalad-362678-364339_3474.png",Where is the bowl you took from the cabinet relative to your gaze direction and the recipe paper?,"A: The bowl is on the countertop, directly below my current fixation and to the left of the recipe paper.
B: The bowl is inside the cabinet, above my current fixation and to the right of the recipe paper.
C: The bowl is on the countertop, in front of my current fixation and to the right of the recipe paper.
D: The bowl is on the countertop, behind my current fixation and to the left of the recipe paper.
E: The bowl is on the countertop, in front of my current fixation and to the left of the recipe paper.",C
