video_id,Question,Answer Options,Category
58004f8a-fd60-4db6-8145-5125a4cd346f,What did I look at immediately after placing both palms on the chest of the CPR manikin?,"A: The tripod in the background
B: The face of the CPR manikin
C: The floor beneath the manikin
D: The ceiling lights
E: The wall behind the manikin",Medical Area
ea5d4f8b-050f-4652-a83a-498f97586d8d,"Why did I crack the eggs into the bowl while preparing the meal, given the observed changes in my attention?","A: I was focused on the egg crate to ensure I selected fresh eggs.
B: I was checking if the skillet was hot enough before adding the eggs.
C: I was preparing the eggs for mixing with other ingredients later.
D: I was distracted by the salt container and accidentally cracked the eggs.
E: I was trying to mimic someone else's cooking style.",Kitchen
a223fcb2-8ffa-4826-bd0c-91027cf1c11e,"Why did I fold the paper while Man Y was picking up the cards, considering the shifts in my attention?","A: I was trying to hide the instructions from Man Y and Man X.
B: I was preparing to put the paper away after reading it.
C: I was distracted by the phone on the chair and wanted to focus on that next.
D: I was mimicking Man Y's actions as he picked up the cards.
E: I was checking if any specific part of the paper needed more attention.",Living Room
44d3ef02-cfe2-48e1-bd86-91ea242d5bbc,"Why did I interact with the man X while playing cards, given the observed changes in my attention?","A: I was trying to signal a specific move by looking at the cards on the table.
B: I was distracted by the television and lost focus on the game.
C: I was checking if he had any particular card by observing his gaze and hand movements.
D: I was attempting to influence his decision by making eye contact.
E: I was simply engaging in casual conversation unrelated to the game.",Living Room
a223fcb2-8ffa-4826-bd0c-91027cf1c11e,"Why did the man Y pick some cards from the table while organizing them, given the observed changes in my attention?","A: He was checking if any specific card was missing from his deck.
B: He was distracted by the cards' edges and kept adjusting them.
C: He was preparing to shuffle the cards again for a new round.
D: He noticed an unusual pattern in the cards that caught his attention.
E: He was influenced by the way I was handling my cards.",Living Room
57dee964-b77f-430b-8f37-fa4e5ba5c6a3,What did I look at immediately after adding butter into the skillet on low heat?,"A: The electric cooker's control panel
B: The spatula on the countertop
C: The white bowl with eggs
D: The sink
E: The refrigerator",Kitchen
6fee2c75-fded-4e56-850f-0c29c809c1ee,"Why did I get the lemon juice jar from the white bowl while preparing the dish, given the observed changes in my attention?","A: I was following the recipe and needed to add lemon juice as an ingredient.
B: I was distracted by the nearby grater and thought it was necessary for the next step.
C: I was checking if there were any other ingredients left in the bowl.
D: I was trying to mimic the actions of the person next to me who was also using a jar.
E: I was preparing to clean the countertop with the lemon juice.",Kitchen
cc27440d-408b-4280-9436-e844ad5e7d6f,"Why did I get a spatula from the kitchen counter while preparing to cook, given the observed changes in my attention?","A: I was planning to stir the ingredients in the skillet with the spatula.
B: I was distracted by the clutter on the counter and needed something to clear it.
C: I was checking if the spatula was clean before using it.
D: I was trying to mimic someone else's cooking style that uses a spatula.
E: I was preparing to use the spatula for serving food later.",Kitchen
8455478f-ddba-4c24-a9a9-a05595643751,Where is the game token that I am currently arranging relative to the glass of drink that the man Y just placed on the table?,"A: The game token is directly in front of the glass of drink, closer to my gaze direction.
B: The game token is to the left of the glass of drink, slightly out of my current focus.
C: The game token is behind the glass of drink, further away from my gaze direction.
D: The game token is to the right of the glass of drink, within my peripheral vision.
E: The game token is underneath the glass of drink, hidden from my view.",Living Room
dafc891e-05f0-4734-88c6-1f818ac67a23,What did the viewer look at immediately after moving the second box on the table?,"A: The jigsaw pieces on the table
B: The bowls on the table
C: The phone on the left side of the table
D: The sink in the background
E: The puzzle frame",Living Room
8671219e-79fe-487b-b62e-0bc080088127,Where is the object I focused on while regulating the heat of the cooker relative to the pot of milk?,"A: The control panel of the cooker is directly below the pot of milk, and my gaze was fixed on it.
B: The control panel of the cooker is to the left of the pot of milk, and my gaze was directed towards it.
C: The control panel of the cooker is to the right of the pot of milk, and my gaze was directed towards it.
D: The control panel of the cooker is behind the pot of milk, and my gaze was directed towards it.
E: The control panel of the cooker is in front of the pot of milk, and my gaze was directed towards it.",Kitchen
581e8371-9aae-4a33-ae80-2ed2628f5038,What did I look at immediately after arranging the COVID-19 test materials on the table?,"A: The instruction manual
B: The testing tube
C: The collection swab bag
D: The tripod camera setup
E: The scissors",Medical Area
2bb31b69-fcda-4f54-8338-f590944df999,"Why did I read the paper while A lady X was holding the cards, considering the shifts in my attention?","A: I was trying to understand the rules of the game before we started playing.
B: I was distracted by the movements of A lady X as she handled the cards.
C: I was checking if the cards were properly shuffled by observing A lady X's actions.
D: I was waiting for A lady X to finish talking so I could start reading.
E: I was ensuring that A lady X was following the instructions correctly.",Living Room
cb33cc35-bebf-4bef-b9d8-13b5126726e0,"In Frame 7, where is the mannequin's head relative to your gaze direction and what action are you performing?","A: The mannequin's head is directly in front of my gaze, and I am tapping it to check consciousness.
B: The mannequin's head is to the left of my gaze, and I am pressing down on its chest.
C: The mannequin's head is below my gaze, and I am placing one hand over the other.
D: The mannequin's head is above my gaze, and I am checking for a pulse.
E: The mannequin's head is to the right of my gaze, and I am adjusting the camera.",Others
8634c58a-95ee-4aed-aa80-9392073815cf,What did I look at after slicing the onions on the chopping board?,"A: The stove to turn on the heat.
B: The ground beef in the fridge.
C: The sink to wash my hands.
D: The eggs in the egg crate.
E: The refrigerator to get more ingredients.",Kitchen
b008edb1-b0ab-4d8a-a303-5c09a6ecc790,What did I look at after placing the saucepan on the stove?,"A: The coffee cup on the countertop.
B: The milk pack near the sink.
C: The water level in the saucepan.
D: The gas stove controls.
E: The utensils on the counter.",Kitchen
971bf500-87fe-41a1-8ede-5b2eb1e87711,"Why did I add hot water to the cup while preparing tea, given the observed changes in my attention?","A: I was focused on the kettle to ensure it was properly filled with water.
B: I was checking if the sugar had fully dissolved in the cup.
C: I was ensuring the tea bags were adequately soaked to extract their flavor.
D: I was distracted by the milk carton and kept adjusting its position.
E: I was trying to hide the tea preparation process from others.",Kitchen
0aed7ffd-224d-4f50-94eb-9d54fd4a1521,Where is the olive oil bottle relative to my gaze when I get it from the kitchen counter?,"A: The olive oil bottle is on the left side of the counter, slightly in front of my current fixation.
B: The olive oil bottle is near the center of the counter, directly under my current fixation.
C: The olive oil bottle is on the right side of the counter, behind my current fixation.
D: The olive oil bottle is near the edge of the counter, to the right of my current fixation.
E: The olive oil bottle is on the counter, to the left of the cutting board and my current fixation.",Kitchen
ea5d4f8b-050f-4652-a83a-498f97586d8d,Where is the tomato I am currently chopping relative to my gaze and other objects on the countertop?,"A: The tomato is on the chopping board, directly under my current gaze, to the left of the knife.
B: The tomato is on the countertop, behind my current gaze, near the sink.
C: The tomato is on the chopping board, slightly to the right of my current gaze, next to the onions.
D: The tomato is on the countertop, in front of my current gaze, near the stove.
E: The tomato is on the chopping board, directly under my current gaze, to the right of the knife.",Kitchen
9c5b7322-d1cc-4b56-ae9d-85831f28fac1,What did the viewer look at immediately after adjusting the cards in his hands for the second time?,"A: The cards on the table
B: Woman X's hand as she drops a card
C: Man Y's face
D: The door in the background
E: The floor",Living Room
6a3376a7-949e-4385-b16e-076dfb8c3f5a,What did I look at immediately after unfolding and placing the COVID-19 test instruction manual on the table?,"A: The extra test materials in the box
B: The digital timer on the table
C: The COVID-19 testing tube seal
D: The camera setup in the room
E: The COVID-19 collection swab packaging",Medical Area
44d3ef02-cfe2-48e1-bd86-91ea242d5bbc,"Where is the object that C focused on the most during the sequence of actions, and what is its relative position to other objects on the table?","A: The pack of cards, which is in front of C's current gaze, slightly to the right of the glass of water.
B: The wrapper, which is to the left of the paper on the table and directly under C's gaze.
C: The phone moved by the man X, which is near the edge of the table and to the left of C's current fixation.
D: The glass of water, which is to the left of the paper and slightly below C's gaze direction.
E: The seal of the pack of cards, which is on the table, to the right of the paper and within C's primary focus.",Others
554bdf0b-2239-4c83-ae2c-38907ca0bfc3,What did I look at immediately after arranging the chopping board on the table?,"A: The carrot in the bowl on the countertop.
B: The trash can near the sink.
C: The grater on the chopping board.
D: The celery in the bowl.
E: The onion slices in the bowl.",Kitchen
5111aaf5-7690-41bb-8b2d-7a109ddc6fd0,"Why did I drop the cards on the table while playing, given the observed changes in my attention?","A: I was distracted by the television and lost focus on the game.
B: I was trying to signal a specific move to my opponent through my gaze.
C: I was overwhelmed with the number of cards and accidentally dropped them as my gaze shifted towards the table.
D: I was checking the time and accidentally knocked over the cards.
E: I was preparing to shuffle the cards again and intentionally dropped them.",Living Room
2bb31b69-fcda-4f54-8338-f590944df999,"Where is the object that I am looking at for the longest time, and what is its position relative to the cards being handled by the lady X?","A: The paper is in front of me, slightly to the left of the cards being separated by the lady X.
B: The paper is in front of me, directly above the cards being handled by the lady X.
C: The paper is in front of me, slightly to the right of the cards being separated by the lady X.
D: The paper is in front of me, to the far left of the cards being handled by the lady X.
E: The paper is in front of me, to the far right of the cards being handled by the lady X.",Living Room
51fc36b3-e769-4617-b087-3826b280cad3,Where is the spatula relative to my gaze when I get it from the countertop?,"A: The spatula is on the countertop, directly in front of my current fixation.
B: The spatula is near the stove, to the right of my current fixation.
C: The spatula is on the countertop, to the left of my current fixation.
D: The spatula is near the sink, behind my current fixation.
E: The spatula is on the countertop, slightly to the right and below my current fixation.",Kitchen
a2fc6bb5-ad56-460e-a8ae-64db8080d5ae,What did I look at immediately after picking up the mesh strainer from the saucepan on the countertop?,"A: The spoons in the saucepan
B: The milk carton on the countertop
C: The sugar container on the countertop
D: The hot plate on the stove
E: The ginger on the countertop",Kitchen
60a5958c-4530-4eba-886a-a3474ab1fc7a,What did I look at immediately after getting the cucumber from the refrigerator?,"A: The bowl on the counter.
B: The sink faucet.
C: The cabinet where I got the bowl.
D: The chopping board.
E: The knife on the counter.",Kitchen
44896f15-3bb6-4358-a042-2c59140dc7a6,"Why did I get the chain lube from the workbench while lubricating the bicycle chain, given the observed changes in my attention?","A: I was distracted by the tools on the workbench and accidentally picked up the chain lube.
B: I noticed that the degreaser wasn't sufficient to clean the chain, so I decided to use the chain lube instead.
C: My gaze shifted towards the chain lube as I anticipated needing it next for proper maintenance after cleaning.
D: I saw someone else using a similar tool and mimicked their actions without thinking.
E: I was checking if the chain lube was the correct type before applying it.",Garage
7130970c-73d9-413d-964e-167696280422,Where is the pot of frothed milk relative to my gaze when I pour it into the coffee in the mug?,"A: The pot of frothed milk is on the counter, directly below my current fixation.
B: The pot of frothed milk is on the counter, to the left of my current fixation.
C: The pot of frothed milk is on the counter, slightly to the right and in front of my current fixation.
D: The pot of frothed milk is on the stove, behind my current fixation.
E: The pot of frothed milk is on the counter, to the right of the French press and in line with my current fixation.",Kitchen
7eaebd26-b486-4f5f-9882-8de183348c99,"Why did I turn to the side while organizing the cards, given the observed changes in my attention?","A: I was checking if man X had finished shuffling his cards.
B: I was distracted by something off-screen that caught my gaze.
C: I was trying to get a better view of the paper on the couch.
D: I was signaling to someone else in the room for help.
E: I was ensuring no one was peeking at my cards.",Others
be266e24-9627-4b79-84cb-1606b5743f0b,"Why did I rinse the bowl under the kitchen tap while preparing the scrambled egg with tomatoes, given the observed changes in my attention?","A: I was cleaning up after using the bowl to hold ingredients for the dish.
B: I was distracted by the clutter on the countertop and accidentally grabbed the bowl.
C: I was ensuring the bowl was clean before using it to serve the final dish.
D: I was mimicking someone else's actions without realizing the purpose.
E: I was trying to hide the bowl from others who might need it.",Kitchen
dcca4382-3494-4bb2-b79a-0e514513895e,What did I look at before getting the spring onions from the bowl?,"A: The electric stove
B: The skillet on the countertop
C: The sink
D: The knife in the bowl
E: The celeries in the bowl",Kitchen
642c0099-f952-4be6-83b8-cb8bfd94f7bb,"Why did I return the carrot pack to the refrigerator after removing a single carrot, given the observed changes in my attention?","A: I was distracted by the other vegetables and forgot what I needed.
B: I realized that I only needed one carrot for the recipe and didn't want the rest to go bad.
C: I accidentally grabbed the wrong pack and decided to put it back.
D: I was trying to organize the fridge and make space for other items.
E: I was influenced by someone else's suggestion to keep the pack refrigerated.",Kitchen
b918c9ce-f1ad-4fb2-9569-3726685517ee,"Why did I check the recipe on my phone while rolling up the sushi, given the observed changes in my attention?","A: I was distracted by a notification on my phone and stopped to check it.
B: I needed to verify the correct technique for rolling the sushi as indicated by my gaze shifting towards the phone.
C: I wanted to ensure that I had all the necessary ingredients before proceeding with the roll.
D: I was checking the time to see if the sushi would be ready soon.
E: I was looking at a social media app for inspiration.",Kitchen
30294c41-c90d-438a-af19-c1c74787d06b,What did the viewer look at immediately after lady Z walked?,"A: The dice on the table.
B: Lady Y picking up the dices.
C: Man X walking.
D: The food on their plate.
E: The game board.",Living Room
60619944-f982-4de1-b783-21d90f8833e7,"Why did I disconnect the cable from the laptop while interacting with W, given the observed changes in my attention?","A: I was preparing to leave the room and needed to pack up my belongings.
B: I was distracted by the clutter on the table and wanted to tidy up.
C: I noticed the laptop was overheating and decided to unplug it for safety.
D: I was influenced by W's actions and thought she needed the cable.
E: I was trying to show W how to properly disconnect cables.",Others
30294c41-c90d-438a-af19-c1c74787d06b,"Where is the object that lady X is looking at when she talks, relative to the game board and other objects on the table?","A: The object is near the edge of the table, to the right of the game board and slightly above the cards.
B: The object is on the left side of the game board, next to the stack of resource cards.
C: The object is in front of the game board, closer to the center of the table and below the die.
D: The object is behind the game board, near the plates and cups.
E: The object is on the right side of the game board, near the red tokens.",Living Room
979fd973-086f-420e-b3af-9718eb171258,What did I look at after unwrapping the COVID test indicator?,"A: The scissors on the table.
B: The ziplock bag for disposal.
C: The COVID test swab package.
D: The camera setup in the room.
E: The person standing in the background.",Medical Area
8455478f-ddba-4c24-a9a9-a05595643751,"Why did I arrange the game tokens on the table with both hands, given the observed changes in my attention?","A: I was trying to organize the tokens for a specific strategy.
B: I was distracted by the snacks and kept reaching for them.
C: I was preparing the tokens for the next round of the game.
D: I was mimicking the actions of the man W as he packed the cards.
E: I was checking if any tokens were missing from the set.",Living Room
9c5b7322-d1cc-4b56-ae9d-85831f28fac1,What did the viewer look at immediately after Man X dropped the cards on the table in Frame 9?,"A: The glass cup that Man X had just placed on the table.
B: The manual that Woman Y was holding.
C: The wrapper of the card that Woman Y had dropped.
D: The cards that were being distributed on the table.
E: The door in the background.",Living Room
d6ab4bdc-52c8-4398-ac3a-aff30f66260c,"Why did I partially inflate the tube to check for damage or puncture, given the observed changes in my attention?","A: I was ensuring the tire was properly aligned on the rim.
B: I was checking if the new inner tube had any defects before installation.
C: I was verifying the integrity of the tube by observing its shape and detecting any irregularities.
D: I was preparing the tube for immediate use without further inspection.
E: I was testing the tire's pressure gauge for accuracy.",Garage
b918c9ce-f1ad-4fb2-9569-3726685517ee,What did I look at immediately after rolling up the sushi using the rolling mat?,"A: The recipe on the phone
B: The kitchen tap
C: The cutting board
D: The plate in the cabinet
E: The knife",Kitchen
6bc7a29f-3397-4549-9ee2-d98fa93da873,What did I look at immediately after adding oil into the skillet?,"A: The stove to regulate the heat
B: The cutting board with chopped ingredients
C: The pot of boiling noodles
D: The faucet for rinsing
E: The spoon on the counter",Kitchen
07630ac3-a2a2-45e6-8b50-4fbeb063729d,"Why did I use the tire lever to lift the tube off the wheel while repairing the bicycle, considering the shifts in my attention?","A: I was distracted by the cluttered workspace and needed a tool to help with precision.
B: I was ensuring that the inner tube was completely removed before inspecting it for damage.
C: I was trying to avoid using too much force and damaging the rim.
D: I was mimicking someone else's repair technique without understanding its necessity.
E: I was focusing on the valve area to prevent air leakage.",Garage
6bc7a29f-3397-4549-9ee2-d98fa93da873,"Where is the object I am looking at while disposing dirt on the chopping board into the trash can, relative to the sink?","A: The trash can is under the sink, directly below my current fixation.
B: The trash can is to the left of the sink, near the countertop edge.
C: The trash can is to the right of the sink, next to the stove.
D: The trash can is behind the sink, near the wall.
E: The trash can is in front of the sink, slightly to the right of my current fixation.",Kitchen
2bb5ab9f-0fa9-4eeb-b550-9b7a9bffe3ee,What did I look at immediately after unboxing the test tube holder in the COVID test pack?,"A: The instruction sheet
B: The extra test tubes
C: The scissors on the table
D: The swab packaging
E: The test tube inside its packaging",Medical Area
587eca14-1115-4a97-aff1-664de9e3415f,"Why did I spread butter in the skillet with a spatula while preparing to cook, given the observed changes in my attention?","A: I was ensuring the butter melted evenly across the skillet for better cooking.
B: I was distracted by the other ingredients on the counter and kept adjusting them.
C: I was checking if the cooker was turned on properly before spreading the butter.
D: I was trying to hide the butter from others who might take it.
E: I was preparing the skillet for a different dish that requires no butter.",Kitchen
0aed7ffd-224d-4f50-94eb-9d54fd4a1521,What did I look at immediately after getting the mixing bowl from the kitchen cabinet?,"A: The recipe on the kitchen counter.
B: The carrot in the bowl on the counter.
C: The sink to wash the mixing bowl.
D: The knife in the drawer.
E: The cutting board.",Kitchen
44d3ef02-cfe2-48e1-bd86-91ea242d5bbc,What did the viewer look at immediately after C transferred the cards from her right hand to her left hand?,"A: The television screen
B: The man X's face
C: The cards in her left hand
D: The glass of water on the table
E: The bottle on the table",Living Room
44896f15-3bb6-4358-a042-2c59140dc7a6,What did I look at after I soaked the brushes with the degreaser in the bowl on the workbench?,"A: The bicycle chain
B: The tripod
C: The toolbox
D: The window
E: The floor",Garage
2558806a-cf6c-42dd-8323-ab80e7b7dc75,"Why did I break the egg into the bowl while preparing breakfast, given the observed changes in my attention?","A: I was distracted by the black pepper container and added it to the bowl first.
B: I was checking if the eggs were fresh by observing their appearance closely before breaking them.
C: I was trying to mimic someone else's cooking style by carefully cracking the eggs.
D: I was focused on the bowl to ensure the egg yolk didn't spill outside.
E: I was preparing to add the eggs to a pot of boiling water instead.",Kitchen
2558806a-cf6c-42dd-8323-ab80e7b7dc75,What did I look at immediately after getting the bowl from the cabinet?,"A: The black pepper container on the countertop.
B: The egg pack on the kitchen top.
C: The fork in the cabinet.
D: The refrigerator.
E: The bin.",Kitchen
5111aaf5-7690-41bb-8b2d-7a109ddc6fd0,"Where is the object that you focused on the most during Frame 4, and what is its relative position to the person sitting next to you?","A: The paper is in front of you, slightly to the left of the person sitting next to you.
B: The paper is on the table, directly in front of the person sitting next to you.
C: The paper is in your hand, to the right of the person sitting next to you.
D: The paper is on the couch, behind the person sitting next to you.
E: The paper is on the floor, to the left of the person sitting next to you.",Others
b3937482-c973-4263-957d-1d5366329dad,What did the viewer look at immediately after person D pointed at the board?,"A: The die on the table.
B: The food in front of person G.
C: The cards near the blue cups.
D: The hexagon tiles where person D was pointing.
E: The chair being dragged by person P.",Living Room
655a03ff-f639-4b27-b3ac-90a3c66dcd67,"Why did I drop the card on the table while playing, given the observed changes in my attention?","A: I was distracted by the cards on the table and wanted to clear some space.
B: I was focusing on woman P's hand movements to anticipate her next move.
C: I was checking the cards in my hand to ensure I had a winning combination.
D: I was trying to mimic woman P's actions to confuse her.
E: I was reacting to a sudden noise that caught my attention.",Living Room
d3514422-dbe7-4f34-89a6-4aac0e12584b,What did the viewer look at immediately after the woman H passed cards to C with her left hand?,"A: The refrigerator in the background.
B: The cards on the table.
C: The bicycle near the window.
D: The woman H's face.
E: The paper on the table.",Living Room
a261cc1d-7a45-479f-81a9-7c73eb379e6c,"Why did I regulate the heat of the stove multiple times while cooking the noodles, given the observed changes in my attention?","A: I was trying to ensure the water boiled at a consistent temperature for even noodle cooking.
B: I was distracted by the other ingredients on the counter and kept adjusting the stove out of habit.
C: I was checking if the cabbage was ready to be added to the saucepan.
D: I was mimicking another cook's actions without understanding the purpose.
E: I was preparing the stove for a different dish that required precise heat control.",Kitchen
ff468baf-2313-4b39-8dc3-a1d1b6f71a5d,Where is the wrench I need to tighten the axle nuts located relative to my current gaze direction?,"A: The wrench is on the tool box, directly in front of my current gaze direction.
B: The wrench is hanging on the pegboard wall, slightly to the left of my current gaze direction.
C: The wrench is on the workbench, to the right of the bicycle and my current gaze direction.
D: The wrench is inside the toolbox drawer, behind my current gaze direction.
E: The wrench is on the floor, near the bicycle wheel, below my current gaze direction.",Garage
23ad5c7b-7413-4614-846a-976c120d8bcd,"Where is the object I focused on the most while getting black tea container from the cabinet, and what is its relative position to the cinnamon stick container?","A: The black tea container is in the cabinet, to the right of the cinnamon stick container.
B: The black tea container is on the countertop, behind the cinnamon stick container.
C: The black tea container is in the cabinet, to the left of the cinnamon stick container.
D: The black tea container is on the countertop, in front of the cinnamon stick container.
E: The black tea container is in the cabinet, below the cinnamon stick container.",Kitchen
410ccf87-4217-4d87-836b-4af20b355d87,"Why did I turn on the gas cooker while preparing the meal, given the observed changes in my attention?","A: I was distracted by the clutter on the countertop and needed to clear it.
B: I was ensuring that the saucepan would heat up for cooking the noodles.
C: I was checking if the recipe manual had any additional instructions.
D: I was trying to adjust the lighting in the kitchen.
E: I was mimicking someone else's actions without understanding the purpose.",Kitchen
343a1a5a-5141-4427-9362-989a767143ef,"Why did I inflate the inner tube a little with a pump while checking for any damage or splits in the tube, given the observed changes in my attention?","A: I was ensuring the tube was properly inflated before fitting it into the tire.
B: I was distracted by the tools on the table and kept adjusting them.
C: I was trying to make it easier to inspect the tube for any damage or splits.
D: I was preparing the tube for immediate use without further inspection.
E: I was mimicking someone else's actions without understanding the purpose.",Garage
83081c5a-8456-44d8-af67-280034f8f0a6,Where is the object you focused on most while arranging the papers relative to the music stand?,"A: The object is on the floor, directly below the music stand and to the left of your gaze fixation.
B: The object is on the table, in front of the music stand and slightly to the right of your gaze fixation.
C: The object is on the music stand, positioned above the papers and aligned with your gaze fixation.
D: The object is on the couch, behind the music stand and to the left of your gaze fixation.
E: The object is on the carpet, near the edge of the room and to the right of your gaze fixation.",Others
37081591-1f5f-454f-b2a4-bfdcec5ccca6,"Why did I pour the egg mixture into the frying pan while preparing breakfast, given the observed changes in my attention?","A: I was ensuring that the oil was evenly spread across the pan by tilting it.
B: I was checking if the heat on the gas cooker was set correctly before adding the eggs.
C: I was integrating the egg mixture with a fork to ensure it was well mixed before pouring.
D: I was making sure the bowl was empty and placing it back on the countertop.
E: I was anticipating the need for even cooking by observing the flow of the egg mixture as it entered the pan.",Kitchen
7ec750d7-fc17-41dc-b627-be30b2682c7a,Where is the cinnamon powder container relative to my gaze when I return it to the cabinet?,"A: The cinnamon powder container is on the right side of the shelf, directly in line with my current fixation.
B: The cinnamon powder container is on the left side of the shelf, slightly below my current fixation.
C: The cinnamon powder container is near the center of the shelf, to the right of my current fixation.
D: The cinnamon powder container is on the far right of the shelf, above my current fixation.
E: The cinnamon powder container is near the center of the shelf, to the left of my current fixation.",Kitchen
b918c9ce-f1ad-4fb2-9569-3726685517ee,"Why did I get a can of fish from the kitchen counter while preparing my meal, given the observed changes in my attention?","A: I was distracted by the clutter on the counter and grabbed the first item I saw.
B: I needed to add protein to my dish as indicated by the recipe I checked earlier.
C: I was looking for something to eat directly from the can without cooking.
D: I wanted to use the can as a makeshift tool to open another container.
E: I was influenced by someone else suggesting that fish would be good.",Kitchen
b24dbfff-1a6f-4649-b60b-35ae8c7aec80,What did I look at before adding toasted sesame oil to the salad in the mixing bowl?,"A: The chopping board with the knife.
B: The toasted sesame oil gallon on the shelf.
C: The mixing bowl containing the salad mixture.
D: The microwave on the counter.
E: The plate of food next to the bowl.",Kitchen
1bd5a43c-9476-4491-b82e-6b02aeee2231,"Why did I stop the timer on the table while performing the test, given the observed changes in my attention?","A: I was ensuring that the collection swab rotation time was accurate.
B: I was distracted by the manual and needed to check the instructions again.
C: I was preparing to dispose of the collection swab in the bin.
D: I was checking if the test tube cap was within reach.
E: I was trying to synchronize the timing with the steps in the manual.",Others
b70b1c34-46b6-49af-bddb-505dc7738f96,"Why did I press the game controller while curving craft materials, given the observed changes in my attention?","A: I was following instructions on the television screen to ensure proper assembly.
B: I was distracted by the woman's actions and adjusted my movements accordingly.
C: I was checking the alignment of the craft materials with my gaze focused on them.
D: I was trying to speed up the process by simultaneously controlling the game and crafting.
E: I was preparing for a new step in the crafting process as indicated by the television.",Living Room
b3937482-c973-4263-957d-1d5366329dad,"Why did I put my phone on the table while playing the board game, given the observed changes in my attention?","A: I was distracted by the phone's notifications and wanted to avoid further interruptions.
B: I noticed that person P was holding a chair and thought it might be time for a break.
C: I realized that my gaze kept shifting towards the cards and the game board, indicating I needed to focus more on the game.
D: I saw person D putting a plastic bag on the table and decided to follow their actions.
E: I was preparing to serve food like person G and needed both hands free.",Living Room
7d8b9b9f-7781-4357-a695-c88f7c7f7591,"Why did I move the card on the table with my left hand while organizing them, given the observed changes in my attention?","A: I was focusing on the cards to ensure they were properly arranged.
B: I was distracted by the phone on the table and kept adjusting it.
C: I was checking if any specific card was missing from the deck.
D: I was trying to hide certain cards from the others.
E: I was preparing the cards for a trick.",Others
b3937482-c973-4263-957d-1d5366329dad,"Why did I place the die on the board while playing, given the observed changes in my attention?","A: I was focusing on the game's progression and needed to update the board state.
B: I was distracted by the food on the table and accidentally knocked over the die.
C: I was trying to signal a move to another player by placing the die strategically.
D: I was checking the score of the game by looking at the die.
E: I was preparing for the next turn by organizing the dice.",Living Room
5a6cc114-5581-4e04-9c60-843e6248da99,Where is the card that I focused on for the longest time relative to the other cards and objects in the scene?,"A: The card is near the center of the carpet, slightly to the right of my longest fixation point, surrounded by other cards.
B: The card is at the edge of the carpet, far from my longest fixation point, next to a plastic bag.
C: The card is near the top left corner of the carpet, directly under my longest fixation point, close to a piece of paper.
D: The card is near the bottom right corner of the carpet, away from my longest fixation point, next to a pair of shoes.
E: The card is in the middle of the carpet, aligned with my longest fixation point, between two clusters of cards.",Living Room
919b7ecf-b37e-4dd2-9fac-4f04b80fbeb8,What did I look at after positioning the wheel into the bike fork?,"A: The wrench on the shelf.
B: The tools scattered on the floor.
C: The derailleur.
D: The bike seat.
E: The bicycle handlebars.",Garage
566ad4e5-1ce4-4679-9d19-ef63072c848c,What did the viewer look at immediately after taking the cards?,"A: The television
B: Man Y
C: Woman T
D: The table
E: The cards",Living Room
44d3ef02-cfe2-48e1-bd86-91ea242d5bbc,"Why did I bring out a pack of cards from the zipper bag while organizing its contents, given the observed changes in my attention?","A: I was distracted by the TV and decided to play a game.
B: I was checking if the cards were needed for the task mentioned on the paper.
C: I was preparing to show the cards to the person sitting across me.
D: I was ensuring that all items in the bag were accounted for.
E: I was looking for something else but accidentally grabbed the cards.",Living Room
b5793959-4dbe-4d2c-b036-47e4be38743a,"Why did I crack the egg into the mixing bowl while preparing ingredients, given the observed changes in my attention?","A: I was focused on ensuring the egg yolk didn't break while cracking it.
B: I was distracted by the flour and salt containers nearby and accidentally cracked the egg.
C: I was checking if the mixing bowl was clean before adding the egg.
D: I was mimicking someone else's actions as they were cooking nearby.
E: I was trying to quickly throw the egg shell away without spilling any contents.",Kitchen
65637ec8-01e5-4152-9fc5-d6be563fc35e,What did the viewer look at immediately after O placed the card on the couch?,"A: The paper on the couch.
B: The staircase in the background.
C: The card that was just placed.
D: The person's hand holding the cards.
E: The floor near the shoes.",Living Room
7d8b9b9f-7781-4357-a695-c88f7c7f7591,What did the viewer look at immediately after touching the phone on the table?,"A: The woman X folding her hands together.
B: The woman X drinking from the can of juice.
C: The cards on the table.
D: The plate with food in front of them.
E: The woman X picking up the can of juice.",Living Room
65637ec8-01e5-4152-9fc5-d6be563fc35e,What did the viewer look at immediately after shuffling the cards in Frame 8?,"A: The box on the couch.
B: The person's hand as they picked up the cards.
C: The staircase in the background.
D: The floor near the shoes.
E: The table with the patterned cloth.",Living Room
2bb31b69-fcda-4f54-8338-f590944df999,Where is the object I focused on for the longest time relative to the cards and other objects in the scene?,"A: The object I focused on for the longest time is near the top right corner of the frame, above the cards.
B: The object I focused on for the longest time is directly in front of me, slightly to the left of the cards.
C: The object I focused on for the longest time is below the cards, closer to the bottom edge of the frame.
D: The object I focused on for the longest time is to the right of the cards, near the edge of the rug.
E: The object I focused on for the longest time is in the center of the frame, between the cards and the person.",Living Room
